"source_key","osm_type","osm_id","source_version","source_timestamp","scope","categories","source_geometry_types","selected_geometry_family","name","primary_tag","height","building_levels","derived_world_status","derived_object_key","notes","tags_json"
"w1098437865","way","1098437865","1","2022-09-28T04:35:17Z","playable","major_area","LineString|MultiPolygon","area","","landuse=grass","","","not_started","","","{""landuse"":""grass""}"
"w1098437866","way","1098437866","1","2022-09-28T04:35:17Z","playable","major_area","LineString|MultiPolygon","area","","landuse=grass","","","not_started","","","{""landuse"":""grass""}"
"w1098437867","way","1098437867","1","2022-09-28T04:35:17Z","playable","major_area","LineString|MultiPolygon","area","","landuse=grass","","","not_started","","","{""landuse"":""grass""}"
"w1098437868","way","1098437868","1","2022-09-28T04:35:17Z","playable","major_area","LineString|MultiPolygon","area","","landuse=grass","","","not_started","","","{""landuse"":""grass""}"
"w1098437869","way","1098437869","1","2022-09-28T04:35:17Z","playable","major_area","LineString|MultiPolygon","area","","landuse=grass","","","not_started","","","{""landuse"":""grass""}"
"w1098437870","way","1098437870","1","2022-09-28T04:35:17Z","playable","major_area","LineString|MultiPolygon","area","","landuse=grass","","","not_started","","","{""landuse"":""grass""}"
"w1098437871","way","1098437871","1","2022-09-28T04:35:17Z","playable","major_area","LineString|MultiPolygon","area","","landuse=grass","","","not_started","","","{""landuse"":""grass""}"
"w1098437872","way","1098437872","1","2022-09-28T04:35:17Z","playable","major_area","LineString|MultiPolygon","area","","landuse=grass","","","not_started","","","{""landuse"":""grass""}"
"w1098437879","way","1098437879","1","2022-09-28T04:35:17Z","playable","major_area","LineString|MultiPolygon","area","","landuse=grass","","","not_started","","","{""landuse"":""grass""}"
"w1102656842","way","1102656842","2","2023-04-25T22:07:13Z","playable","major_area","LineString|MultiPolygon","area","","leisure=pitch","","","not_started","","","{""leisure"":""pitch"",""source"":""Yahoo"",""sport"":""tennis""}"
"w1102659944","way","1102659944","1","2022-10-10T16:41:13Z","playable","major_area","LineString|MultiPolygon","area","","amenity=parking","","","not_started","","","{""amenity"":""parking""}"
"w1163035324","way","1163035324","1","2023-04-16T14:34:05Z","playable","major_area","LineString|MultiPolygon","area","","leisure=pitch","","","not_started","","","{""hoops"":""2"",""leisure"":""pitch"",""sport"":""basketball""}"
"w1252737732","way","1252737732","3","2025-03-23T16:25:59Z","playable","major_area","LineString|MultiPolygon","area","","landuse=construction","","","not_started","","","{""landuse"":""construction""}"
"w1252737734","way","1252737734","1","2024-02-20T05:25:18Z","playable","major_area","LineString|MultiPolygon","area","","landuse=construction","","","not_started","","","{""barrier"":""fence"",""landuse"":""construction""}"
"w1252737739","way","1252737739","1","2024-02-20T05:25:18Z","playable","major_area","LineString|MultiPolygon","area","","amenity=parking","","","not_started","","","{""amenity"":""parking"",""orientation"":""perpendicular"",""parking"":""street_side"",""surface"":""asphalt""}"
"w1252737750","way","1252737750","3","2026-02-01T00:54:18Z","playable","major_area","LineString|MultiPolygon","area","Treasure Island Job Corps Center","amenity=college","","","not_started","","","{""amenity"":""college"",""barrier"":""fence"",""name"":""Treasure Island Job Corps Center"",""operator"":""United States Department of Labor"",""operator:type"":""public"",""operator:wikidata"":""Q6206647"",""website"":""https://info.joinjobcorps.com/""}"
"w1252737754","way","1252737754","1","2024-02-20T05:25:18Z","playable","major_area","LineString|MultiPolygon","area","","landuse=construction","","","not_started","","","{""landuse"":""construction""}"
"w1307988013","way","1307988013","1","2024-08-15T16:11:55Z","playable","major_area","LineString|MultiPolygon","area","","leisure=pitch","","","not_started","","","{""hoops"":""1"",""leisure"":""pitch"",""location"":""outdoor"",""sport"":""basketball""}"
"w1428380753","way","1428380753","1","2025-09-09T21:04:05Z","playable","major_area","LineString|MultiPolygon","area","Cityside Park","leisure=park","","","not_started","","","{""leisure"":""park"",""name"":""Cityside Park""}"
"w1428380754","way","1428380754","1","2025-09-09T21:04:05Z","playable","major_area","LineString|MultiPolygon","area","Waterfront Plaza","leisure=park","","","not_started","","","{""leisure"":""park"",""name"":""Waterfront Plaza""}"
"w1428380755","way","1428380755","1","2025-09-09T21:04:05Z","playable","major_area","LineString|MultiPolygon","area","Causeway Park","leisure=park","","","not_started","","","{""leisure"":""park"",""name"":""Causeway Park""}"
"w1428380762","way","1428380762","1","2025-09-09T21:04:05Z","playable","major_area","LineString|MultiPolygon","area","Cultural Park","leisure=park","","","not_started","","","{""leisure"":""park"",""name"":""Cultural Park""}"
"w1428380764","way","1428380764","1","2025-09-09T21:04:05Z","playable","major_area","LineString|MultiPolygon","area","Clipper Cove","leisure=park","","","not_started","","","{""leisure"":""park"",""name"":""Clipper Cove""}"
"w1436064757","way","1436064757","1","2025-10-07T00:47:30Z","playable","major_area|building","LineString|MultiPolygon","area","","amenity=shelter","","","not_started","","","{""amenity"":""shelter"",""building"":""yes"",""shelter_type"":""gazebo""}"
"w1473022596","way","1473022596","1","2026-01-31T18:57:13Z","playable","major_area","LineString|MultiPolygon","area","","amenity=parking","","","not_started","","","{""amenity"":""parking""}"
"r133347","relation","133347","2","2017-04-25T16:17:43Z","playable","building","MultiPolygon","area","Treasure Island Personnel Support Detachment","building=abandoned","","2","not_started","","","{""addr:housenumber"":""550"",""addr:street"":""4th Street"",""building"":""abandoned"",""building:levels"":""2"",""name"":""Treasure Island Personnel Support Detachment""}"
"r133351","relation","133351","4","2018-08-12T03:51:33Z","playable","building","MultiPolygon","area","","building=retail","","1","not_started","","","{""building"":""retail"",""building:levels"":""1"",""roof:levels"":""0""}"
"r16681702","relation","16681702","6","2026-08-21T23:22:40Z","playable","building","MultiPolygon","area","Treasure Island Museum","building=yes","20","","not_started","","","{""addr:state"":""CA"",""architect"":""William P. Day and George Kelham"",""building"":""yes"",""description"":""Building 1 is one of the last three intact remnants of the 1939 Golden Gate International Exposition held to celebrate construction of the Golden Gate and Bay bridges, and to help bring the United States out of the Great Depression."",""ele"":""4"",""fee"":""no"",""gnis:feature_id"":""1656915"",""height"":""20"",""heritage"":""2"",""heritage:operator"":""nrhp"",""heritage:website"":""https://www.nps.gov/subjects/nationalregister/index.htm"",""historic"":""naval"",""layer"":""1"",""museum"":""history"",""name"":""Treasure Island Museum"",""nrhp:criteria"":""A;C"",""nrhp:inscription_date"":""2008-02-26"",""old_name:1940-1996"":""Administration"",""protection_title"":""Treasure Island Development Authorit"",""ref:nrhp"":""08000081"",""source"":""USGS Geonames"",""source_ref"":""https://catalog.archives.gov/id/123861023"",""start_date"":""1938"",""tourism"":""museum"",""website"":""https://www.treasureislandmuseum.org/"",""wikidata"":""Q87579685""}"
"r19685981","relation","19685981","1","2025-10-07T00:49:31Z","playable","building","MultiPolygon","area","Maceo May","building=apartments","","6","not_started","","","{""building"":""apartments"",""building:levels"":""6"",""name"":""Maceo May""}"
"w24274434","way","24274434","12","2026-08-21T23:22:40Z","playable","building","LineString|MultiPolygon","area","Building 2","building=hangar","20","2","not_started","","","{""addr:housenumber"":""300"",""addr:state"":""CA"",""addr:street"":""California Avenue"",""aeroway"":""hangar"",""architect"":""William P. Day and George Kelham"",""building"":""hangar"",""building:levels"":""2"",""description"":""Building 2 is one of the last three intact remnants of the 1939 Golden Gate International Exposition held to celebrate construction of the Golden Gate and Bay bridges, and to help bring the United States out of the Great Depression."",""height"":""20"",""heritage"":""2"",""heritage:operator"":""nrhp"",""heritage:website"":""https://www.nps.gov/subjects/nationalregister/index.htm"",""historic"":""naval"",""name"":""Building 2"",""nrhp:criteria"":""A;C"",""nrhp:inscription_date"":""2008-02-26"",""old_name:1938-1940"":""Hall of Transportation"",""protection_title"":""Treasure Island Development Authorit"",""ref:nrhp"":""08000081"",""source_ref"":""https://catalog.archives.gov/id/123861023"",""start_date"":""1938"",""wikidata"":""Q5642717""}"
"w34313512","way","34313512","5","2018-01-22T18:55:34Z","playable","building","LineString|MultiPolygon","area","","building=abandoned","10","2","not_started","","","{""addr:housenumber"":""449"",""addr:street"":""Avenue H"",""building"":""abandoned"",""building:levels"":""2"",""height"":""10""}"
"w34313513","way","34313513","9","2019-10-01T11:08:19Z","playable","building","LineString|MultiPolygon","area","Harvey Milk Memorial Administration Building, Job Corps Center","building=public","9","2","not_started","","","{""addr:housenumber"":""655"",""addr:street"":""Avenue H"",""building"":""public"",""building:levels"":""2"",""height"":""9"",""name"":""Harvey Milk Memorial Administration Building, Job Corps Center"",""source"":""Yahoo""}"
"w34313514","way","34313514","3","2011-05-01T10:26:03Z","playable","building","LineString|MultiPolygon","area","Advanced Culinary Dormitory","building=residential","","","not_started","","","{""addr:housenumber"":""487-489"",""addr:street"":""4th Street"",""building"":""residential"",""name"":""Advanced Culinary Dormitory"",""note"":""I may have misread what the sign said from the distance ;)"",""source"":""Yahoo""}"
"w34313515","way","34313515","3","2018-01-25T17:34:27Z","playable","building","LineString|MultiPolygon","area","","building=yes","11","","not_started","","","{""building"":""yes"",""height"":""11"",""source"":""Yahoo""}"
"w34313520","way","34313520","3","2018-01-22T18:56:09Z","playable","building","LineString|MultiPolygon","area","","building=yes","11","","not_started","","","{""building"":""yes"",""height"":""11"",""source"":""Yahoo""}"
"w34313523","way","34313523","4","2011-05-01T10:26:03Z","playable","building","LineString|MultiPolygon","area","Education Center Building 29B","building=abandoned","","1","not_started","","","{""addr:housenumber"":""768"",""addr:street"":""Avenue H"",""building"":""abandoned"",""building:levels"":""1"",""name"":""Education Center Building 29B"",""source"":""Yahoo""}"
"w34313525","way","34313525","4","2018-01-22T18:55:35Z","playable","building","LineString|MultiPolygon","area","","building=yes","5","1","not_started","","","{""building"":""yes"",""building:levels"":""1"",""height"":""5"",""source"":""Yahoo""}"
"w34313528","way","34313528","6","2024-02-20T05:25:18Z","playable","building","LineString|MultiPolygon","area","","building=abandoned","4","1","not_started","","","{""building"":""abandoned"",""building:levels"":""1"",""height"":""4"",""source"":""Yahoo""}"
"w34313535","way","34313535","3","2018-01-22T19:04:21Z","playable","building","LineString|MultiPolygon","area","","building=yes","6","","not_started","","","{""building"":""yes"",""height"":""6"",""source"":""Yahoo""}"
"w34313540","way","34313540","13","2026-08-21T23:22:40Z","playable","building","LineString|MultiPolygon","area","Building 3","building=hangar","20","3","not_started","","","{""addr:housenumber"":""600"",""addr:state"":""CA"",""addr:street"":""California Avenue"",""aeroway"":""hangar"",""architect"":""William P. Day and George Kelham"",""building"":""hangar"",""building:colour"":""white"",""building:levels"":""3"",""description"":""Building 3 is one of the last three intact remnants of the 1939 Golden Gate International Exposition held to celebrate construction of the Golden Gate and Bay bridges, and to help bring the United States out of the Great Depression."",""height"":""20"",""heritage"":""2"",""heritage:operator"":""nrhp"",""heritage:website"":""https://www.nps.gov/subjects/nationalregister/index.htm"",""historic"":""naval"",""name"":""Building 3"",""nrhp:criteria"":""A;C"",""nrhp:inscription_date"":""2008-02-26"",""old_name:1938-1940"":""Palace of Fine Arts"",""protection_title"":""Treasure Island Development Authorit"",""ref:nrhp"":""08000081"",""source"":""Yahoo"",""source_ref"":""https://catalog.archives.gov/id/123861023"",""start_date"":""1938""}"
